epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants
130,2021-07-29,Brazil,BA,TOTAL,44,25674,2025,1190992,25674,1190992,172.62079,8007.71112,0.02156,1158686.0,233693.0,2405271.0,16171.99388,6220316.0,41.82269,2488529.0,16.73178,248815.0,1.67292,,
130,2021-07-30,Brazil,BA,TOTAL,43,25717,1301,1192293,25717,1192293,172.9099,8016.45848,0.02157,1158686.0,233693.0,2405271.0,16171.99388,6311582.0,42.43633,2521413.0,16.95288,249289.0,1.67611,,
130,2021-07-31,Brazil,BA,TOTAL,33,25750,1396,1193689,25750,1193689,173.13178,8025.84457,0.02157,1158686.0,233693.0,2405271.0,16171.99388,6329978.0,42.56001,2546390.0,17.12082,249583.0,1.67809,,
131,2021-08-01,Brazil,BA,TOTAL,9,25759,627,1194316,25759,1194316,173.19229,8030.06025,0.02157,1158686.0,233693.0,2405271.0,16171.99388,6338146.0,42.61493,2559626.0,17.20981,249627.0,1.67838,,
131,2021-08-02,Brazil,BA,TOTAL,26,25785,638,1194954,25785,1194954,173.3671,8034.34988,0.02158,1158686.0,233693.0,2405271.0,16171.99388,6341783.0,42.63938,2573787.0,17.30502,249741.0,1.67915,,
131,2021-08-03,Brazil,BA,TOTAL,43,25828,553,1195507,25828,1195507,173.65622,8038.06801,0.0216,1158686.0,233693.0,2405271.0,16171.99388,6415948.0,43.13804,2625341.0,17.65165,249964.0,1.68065,,
131,2021-08-04,Brazil,BA,TOTAL,28,25856,1906,1197413,25856,1197413,173.84447,8050.88313,0.02159,1158686.0,233693.0,2405271.0,16171.99388,6494998.0,43.66954,2682620.0,18.03677,250298.0,1.68289,,
131,2021-08-05,Brazil,BA,TOTAL,25,25881,1595,1199008,25881,1199008,174.01256,8061.60721,0.02159,1167471.0,233693.0,2405271.0,16171.99388,6566390.0,44.14954,2746128.0,18.46377,251021.0,1.68776,,
131,2021-08-06,Brazil,BA,TOTAL,26,25907,1267,1200275,25907,1200275,174.18738,8070.12597,0.02158,1167471.0,233693.0,2405271.0,16171.99388,6648143.0,44.69922,2780998.0,18.69822,251752.0,1.69267,,
131,2021-08-07,Brazil,BA,TOTAL,47,25954,1675,1201950,25954,1201950,174.50338,8081.38794,0.02159,1167471.0,233693.0,2405271.0,16171.99388,6692312.0,44.99619,2815175.0,18.92801,251752.0,1.69267,,
132,2021-08-08,Brazil,BA,TOTAL,1,25955,484,1202434,25955,1202434,174.51011,8084.64214,0.02159,1167471.0,233693.0,2405271.0,16171.99388,6731405.0,45.25903,2821322.0,18.96934,251752.0,1.69267,,
132,2021-08-09,Brazil,BA,TOTAL,28,25983,386,1202820,25983,1202820,174.69837,8087.23744,0.0216,1167471.0,233693.0,2405271.0,16171.99388,6781955.0,45.59891,2834221.0,19.05607,251915.0,1.69377,,
132,2021-08-10,Brazil,BA,TOTAL,40,26023,1456,1204276,26023,1204276,174.96731,8097.02695,0.02161,1173696.0,233693.0,2405271.0,16171.99388,6881089.0,46.26544,2883213.0,19.38547,251964.0,1.6941,,
132,2021-08-11,Brazil,BA,TOTAL,23,26046,1040,1205316,26046,1205316,175.12195,8104.01945,0.02161,1173696.0,233693.0,2405271.0,16171.99388,6996643.0,47.04238,2937479.0,19.75033,252074.0,1.69484,,
132,2021-08-12,Brazil,BA,TOTAL,24,26070,1362,1206678,26070,1206678,175.28332,8113.17695,0.0216,1175875.0,233693.0,2405271.0,16171.99388,7097133.0,47.71803,2997127.0,20.15138,252287.0,1.69627,,
132,2021-08-13,Brazil,BA,TOTAL,27,26097,1118,1207796,26097,1207796,175.46485,8120.69389,0.02161,1177448.0,233693.0,2405271.0,16171.99388,7182927.0,48.29487,3040786.0,20.44492,252337.0,1.6966,,
132,2021-08-14,Brazil,BA,TOTAL,21,26118,1082,1208878,26118,1208878,175.60605,8127.96879,0.02161,1178488.0,233693.0,2405271.0,16171.99388,7248470.0,48.73555,3066236.0,20.61603,252352.0,1.6967,,
133,2021-08-15,Brazil,BA,TOTAL,10,26128,551,1209429,26128,1209429,175.67328,8131.67347,0.0216,1178488.0,233693.0,2405271.0,16171.99388,7267324.0,48.86232,3077244.0,20.69005,252580.0,1.69824,,
133,2021-08-16,Brazil,BA,TOTAL,23,26151,320,1209749,26151,1209749,175.82793,8133.82501,0.02162,1179775.0,233693.0,2405271.0,16171.99388,7354313.0,49.4472,3113910.0,20.93657,252882.0,1.70027,,
133,2021-08-17,Brazil,BA,TOTAL,27,26178,923,1210672,26178,1210672,176.00946,8140.03086,0.02162,1179775.0,233693.0,2405271.0,16171.99388,7447152.0,50.0714,3139261.0,21.10702,252882.0,1.70027,,
133,2021-08-18,Brazil,BA,TOTAL,21,26199,953,1211625,26199,1211625,176.15066,8146.43842,0.02162,1181772.0,233693.0,2405271.0,16171.99388,7541302.0,50.70443,3202458.0,21.53193,253343.0,1.70337,,
133,2021-08-19,Brazil,BA,TOTAL,27,26226,978,1212603,26226,1212603,176.33219,8153.01407,0.02163,1181772.0,231036.0,2405271.0,16171.99388,7673837.0,51.59554,3231402.0,21.72654,253442.0,1.70403,,
133,2021-08-20,Brazil,BA,TOTAL,14,26240,715,1213318,26240,1213318,176.42632,8157.82141,0.02163,1183511.0,231036.0,2405271.0,16171.99388,7796321.0,52.41906,3280176.0,22.05447,253442.0,1.70403,,
133,2021-08-21,Brazil,BA,TOTAL,20,26260,1006,1214324,26260,1214324,176.56079,8164.58532,0.02163,1184398.0,231036.0,2405271.0,16171.99388,7843726.0,52.73779,3328538.0,22.37964,253442.0,1.70403,,
134,2021-08-22,Brazil,BA,TOTAL,16,26276,366,1214690,26276,1214690,176.66837,8167.04614,0.02163,1184398.0,231036.0,2405271.0,16171.99388,7873206.0,52.93601,3336314.0,22.43192,253516.0,1.70453,,
134,2021-08-23,Brazil,BA,TOTAL,11,26287,350,1215040,26287,1215040,176.74233,8169.39939,0.02163,1185479.0,231036.0,2405271.0,16171.99388,7969134.0,53.58098,3349948.0,22.52359,253516.0,1.70453,,
134,2021-08-24,Brazil,BA,TOTAL,20,26307,844,1215884,26307,1215884,176.8768,8175.07408,0.02164,1185479.0,231036.0,2405271.0,16171.99388,8061787.0,54.20394,3385627.0,22.76348,253982.0,1.70766,,
134,2021-08-25,Brazil,BA,TOTAL,25,26332,662,1216546,26332,1216546,177.04489,8179.52508,0.02164,1187158.0,231036.0,2405271.0,16171.99388,8197002.0,55.11307,3443039.0,23.14949,254450.0,1.71081,,
134,2021-08-26,Brazil,BA,TOTAL,18,26350,1086,1217632,26350,1217632,177.16592,8186.82687,0.02164,1187158.0,231036.0,2405271.0,16171.99388,8285298.0,55.70673,3494923.0,23.49834,254487.0,1.71106,,
134,2021-08-27,Brazil,BA,TOTAL,29,26379,1018,1218650,26379,1218650,177.3609,8193.67146,0.02165,1187158.0,231036.0,2405271.0,16171.99388,8370577.0,56.28011,3558314.0,23.92455,254533.0,1.71137,,
134,2021-08-28,Brazil,BA,TOTAL,37,26416,790,1219440,26416,1219440,177.60967,8198.98307,0.02166,1187158.0,231036.0,2405271.0,16171.99388,8449777.0,56.81262,3590843.0,24.14326,254785.0,1.71306,,
135,2021-08-29,Brazil,BA,TOTAL,27,26443,387,1219827,26443,1219827,177.79121,8201.58509,0.02168,1187158.0,231036.0,2405271.0,16171.99388,8485364.0,57.05189,3601063.0,24.21198,254793.0,1.71312,,
135,2021-08-30,Brazil,BA,TOTAL,23,26466,341,1220168,26466,1220168,177.94585,8203.87783,0.02169,1190737.0,231036.0,2405271.0,16171.99388,8507140.0,57.1983,3615439.0,24.30864,254793.0,1.71312,,
135,2021-08-31,Brazil,BA,TOTAL,21,26487,624,1220792,26487,1220792,178.08704,8208.07333,0.0217,1190737.0,231036.0,2405271.0,16171.99388,8597920.0,57.80867,3688380.0,24.79906,254936.0,1.71408,,
135,2021-09-01,Brazil,BA,TOTAL,10,26497,805,1221597,26497,1221597,178.15428,8213.4858,0.02169,1192234.0,231036.0,2405271.0,16171.99388,8671555.0,58.30376,3739785.0,25.14468,254964.0,1.71427,,
135,2021-09-02,Brazil,BA,TOTAL,13,26510,830,1222427,26510,1222427,178.24169,8219.06636,0.02169,1192999.0,231036.0,2405271.0,16171.99388,8722874.0,58.6488,3795587.0,25.51987,254969.0,1.7143,,
135,2021-09-03,Brazil,BA,TOTAL,25,26535,814,1223241,26535,1223241,178.40977,8224.53934,0.02169,1193692.0,231036.0,2405271.0,16171.99388,8766872.0,58.94463,3872177.0,26.03483,255513.0,1.71796,,
135,2021-09-04,Brazil,BA,TOTAL,30,26565,528,1223769,26565,1223769,178.61148,8228.08938,0.02171,1193692.0,231036.0,2405271.0,16171.99388,8790196.0,59.10145,3892992.0,26.17478,255530.0,1.71807,,
136,2021-09-05,Brazil,BA,TOTAL,7,26572,210,1223979,26572,1223979,178.65855,8229.50133,0.02171,1194635.0,231036.0,2405271.0,16171.99388,8803537.0,59.19115,3909417.0,26.28522,255554.0,1.71823,,
136,2021-09-06,Brazil,BA,TOTAL,5,26577,195,1224174,26577,1224174,178.69216,8230.81243,0.02171,1194635.0,231036.0,2405271.0,16171.99388,8859225.0,59.56557,3963022.0,26.64563,255554.0,1.71823,,
136,2021-09-07,Brazil,BA,TOTAL,6,26583,324,1224498,26583,1224498,178.73251,8232.99086,0.02171,1194635.0,231036.0,2405271.0,16171.99388,8882216.0,59.72015,3980052.0,26.76013,256192.0,1.72252,,
136,2021-09-08,Brazil,BA,TOTAL,14,26597,170,1224668,26597,1224668,178.82664,8234.13387,0.02172,1195731.0,231036.0,2405271.0,16171.99388,8900450.0,59.84275,4001081.0,26.90152,256264.0,1.72301,,
136,2021-09-09,Brazil,BA,TOTAL,20,26617,590,1225258,26617,1225258,178.96111,8238.10077,0.02172,1195731.0,231036.0,2405271.0,16171.99388,8959971.0,60.24294,4076370.0,27.40774,256266.0,1.72302,,
136,2021-09-10,Brazil,BA,TOTAL,10,26627,439,1225697,26627,1225697,179.02834,8241.05242,0.02172,1195731.0,231036.0,2405271.0,16171.99388,9003080.0,60.53279,4148403.0,27.89205,256538.0,1.72485,,
136,2021-09-11,Brazil,BA,TOTAL,6,26633,0,1225697,26633,1225697,179.06868,8241.05242,0.02173,1196762.0,231036.0,2405271.0,16171.99388,9051698.0,60.85967,4186114.0,28.14561,256572.0,1.72508,,
137,2021-09-12,Brazil,BA,TOTAL,4,26637,640,1226337,26637,1226337,179.09558,8245.3555,0.02172,1196762.0,231036.0,2405271.0,16171.99388,9082807.0,61.06884,4237367.0,28.49021,256572.0,1.72508,,
137,2021-09-13,Brazil,BA,TOTAL,13,26650,160,1226497,26650,1226497,179.18298,8246.43127,0.02173,1196762.0,231036.0,2405271.0,16171.99388,9103997.0,61.21131,4260162.0,28.64347,256572.0,1.72508,,
137,2021-09-14,Brazil,BA,TOTAL,27,26677,444,1226941,26677,1226941,179.36452,8249.41653,0.02174,1197747.0,231036.0,2405271.0,16171.99388,9118699.0,61.31016,4322237.0,29.06084,256572.0,1.72508,14614.0,0.09826
137,2021-09-15,Brazil,BA,TOTAL,12,26689,471,1227412,26689,1227412,179.4452,8252.58333,0.02174,1197747.0,231036.0,2405271.0,16171.99388,9175389.0,61.69132,4390967.0,29.52295,256579.0,1.72513,16056.0,0.10795
137,2021-09-16,Brazil,BA,TOTAL,23,26712,458,1227870,26712,1227870,179.59985,8255.66272,0.02175,1197747.0,231036.0,2405271.0,16171.99388,9217092.0,61.97171,4449233.0,29.9147,256579.0,1.72513,17200.0,0.11565
137,2021-09-17,Brazil,BA,TOTAL,30,26742,637,1228507,26742,1228507,179.80155,8259.94563,0.02177,1199430.0,231036.0,2405271.0,16171.99388,9243282.0,62.1478,4523658.0,30.4151,256579.0,1.72513,17944.0,0.12065
137,2021-09-18,Brazil,BA,TOTAL,10,26752,270,1228777,26752,1228777,179.86879,8261.76099,0.02177,1199430.0,231036.0,2405271.0,16171.99388,9287071.0,62.44222,4593711.0,30.88611,257049.0,1.72829,20507.0,0.13788
138,2021-09-19,Brazil,BA,TOTAL,3,26755,293,1229070,26755,1229070,179.88896,8263.731,0.02177,1199430.0,231036.0,2405271.0,16171.99388,9302875.0,62.54848,4607212.0,30.97689,257054.0,1.72832,20840.0,0.14012
138,2021-09-20,Brazil,BA,TOTAL,16,26771,130,1229200,26771,1229200,179.99654,8264.60506,0.02178,1199430.0,231036.0,2405271.0,16171.99388,9329033.0,62.72435,4641443.0,31.20704,257469.0,1.73111,21952.0,0.1476
138,2021-09-21,Brazil,BA,TOTAL,10,26781,0,1229200,26781,1229200,180.06377,8264.60506,0.02179,1199430.0,231036.0,2405271.0,16171.99388,9394400.0,63.16385,4713867.0,31.69399,257669.0,1.73245,24261.0,0.16312
138,2021-09-22,Brazil,BA,TOTAL,7,26788,1057,1230257,26788,1230257,180.11084,8271.71187,0.02177,1199430.0,231036.0,2405271.0,16171.99388,9440830.0,63.47603,4781148.0,32.14636,257689.0,1.73259,27672.0,0.18605
138,2021-09-23,Brazil,BA,TOTAL,10,26798,555,1230812,26798,1230812,180.17807,8275.44345,0.02177,1201310.0,231036.0,2405271.0,16171.99388,9504892.0,63.90675,4832674.0,32.49279,257689.0,1.73259,29422.0,0.19782
138,2021-09-24,Brazil,BA,TOTAL,31,26829,596,1231408,26829,1231408,180.3865,8279.45069,0.02179,1201807.0,231036.0,2405271.0,16171.99388,9544108.0,64.17042,4923932.0,33.10637,257983.0,1.73457,33659.0,0.22631
138,2021-09-25,Brazil,BA,TOTAL,4,26833,345,1231753,26833,1231753,180.4134,8281.77032,0.02178,1201807.0,231036.0,2405271.0,16171.99388,9565720.0,64.31573,4970071.0,33.41659,258188.0,1.73594,36476.0,0.24525
139,2021-09-26,Brazil,BA,TOTAL,3,26836,232,1231985,26836,1231985,180.43357,8283.33019,0.02178,1201807.0,231036.0,2405271.0,16171.99388,9584060.0,64.43904,5002740.0,33.63624,258188.0,1.73594,38537.0,0.25911
139,2021-09-27,Brazil,BA,TOTAL,6,26842,150,1232135,26842,1232135,180.47391,8284.33872,0.02178,1201807.0,231036.0,2405271.0,16171.99388,9612208.0,64.6283,5015602.0,33.72272,258188.0,1.73594,39105.0,0.26292
139,2021-09-28,Brazil,BA,TOTAL,3,26845,539,1232674,26845,1232674,180.49408,8287.96272,0.02178,1201807.0,231036.0,2405271.0,16171.99388,9655848.0,64.92171,5101492.0,34.30021,258188.0,1.73594,44832.0,0.30143
139,2021-09-29,Brazil,BA,TOTAL,6,26851,570,1233244,26851,1233244,180.53442,8291.79515,0.02177,1201807.0,231036.0,2405271.0,16171.99388,9739929.0,65.48704,5204393.0,34.99207,258188.0,1.73594,48037.0,0.32298
139,2021-09-30,Brazil,BA,TOTAL,8,26859,555,1233799,26859,1233799,180.58821,8295.52673,0.02177,1201807.0,231036.0,2405271.0,16171.99388,9774678.0,65.72067,5263668.0,35.39061,258188.0,1.73594,50894.0,0.34219
139,2021-10-01,Brazil,BA,TOTAL,7,26866,571,1234370,26866,1234370,180.63527,8299.36589,0.02176,1204916.0,231036.0,2405271.0,16171.99388,9817840.0,66.01088,5328803.0,35.82855,261768.0,1.76001,69249.0,0.4656
139,2021-10-02,Brazil,BA,TOTAL,4,26870,442,1234812,26870,1234812,180.66217,8302.3377,0.02176,1205347.0,231036.0,2405271.0,16171.99388,9836837.0,66.1386,5358425.0,36.02771,261771.0,1.76003,70829.0,0.47622
140,2021-10-03,Brazil,BA,TOTAL,3,26873,327,1235139,26873,1235139,180.68234,8304.53631,0.02176,1205347.0,231036.0,2405271.0,16171.99388,9854273.0,66.25584,5380724.0,36.17764,261797.0,1.76021,72257.0,0.48582
140,2021-10-04,Brazil,BA,TOTAL,8,26881,230,1235369,26881,1235369,180.73613,8306.08273,0.02176,1205347.0,231036.0,2405271.0,16171.99388,9892610.0,66.5136,5422410.0,36.45792,261797.0,1.76021,82589.0,0.55529
140,2021-10-05,Brazil,BA,TOTAL,5,26886,353,1235722,26886,1235722,180.76975,8308.45615,0.02176,1205347.0,231036.0,2405271.0,16171.99388,9929272.0,66.7601,5495797.0,36.95134,261797.0,1.76021,88125.0,0.59251
140,2021-10-06,Brazil,BA,TOTAL,10,26896,282,1236004,26896,1236004,180.83698,8310.35219,0.02176,1205347.0,231036.0,2405271.0,16171.99388,9950127.0,66.90032,5569820.0,37.44904,261797.0,1.76021,109899.0,0.73891
140,2021-10-07,Brazil,BA,TOTAL,5,26901,386,1236390,26901,1236390,180.8706,8312.94749,0.02176,1206941.0,231036.0,2405271.0,16171.99388,10003680.0,67.26038,5669591.0,38.11986,261797.0,1.76021,116680.0,0.78451
140,2021-10-08,Brazil,BA,TOTAL,8,26909,1103,1237493,26909,1237095,180.92439,8320.36358,0.02174,1207493.0,231036.0,2405271.0,16171.99388,10028108.0,67.42463,5780610.0,38.8663,261797.0,1.76021,144680.0,0.97277
140,2021-10-09,Brazil,BA,TOTAL,7,26916,-23,1237470,26916,1237470,180.97145,8320.20894,0.02175,1207905.0,231036.0,2405271.0,16171.99388,10043803.0,67.53015,5822001.0,39.1446,261797.0,1.76021,150192.0,1.00983
141,2021-10-10,Brazil,BA,TOTAL,3,26919,205,1237675,26919,1237675,180.99162,8321.58727,0.02175,1207905.0,231036.0,2405271.0,16171.99388,10058307.0,67.62767,5842881.0,39.28499,261797.0,1.76021,163216.0,1.09739
141,2021-10-11,Brazil,BA,TOTAL,6,26925,104,1237779,26925,1237779,181.03196,8322.28652,0.02175,1207905.0,231036.0,2405271.0,16171.99388,10068519.0,67.69633,5859204.0,39.39473,261797.0,1.76021,163854.0,1.10168
141,2021-10-12,Brazil,BA,TOTAL,8,26933,94,1237873,26933,1237873,181.08575,8322.91853,0.02176,1207905.0,231036.0,2689354.0,18082.04416,10074108.0,67.73391,5869579.0,39.46449,261797.0,1.76021,165366.0,1.11185
141,2021-10-13,Brazil,BA,TOTAL,7,26940,190,1238063,26940,1238063,181.13282,8324.19601,0.02176,1208961.0,231036.0,2689354.0,18082.04416,10088459.0,67.8304,5895394.0,39.63806,261797.0,1.76021,167890.0,1.12882
141,2021-10-14,Brazil,BA,TOTAL,10,26950,589,1238652,26950,1238652,181.20005,8328.15619,0.02176,1209537.0,231036.0,2689354.0,18082.04416,10115895.0,68.01487,5944792.0,39.97019,261797.0,1.76021,187746.0,1.26232
141,2021-10-15,Brazil,BA,TOTAL,7,26957,641,1239293,26957,1239293,181.24712,8332.46599,0.02175,1210037.0,231036.0,2689354.0,18082.04416,10123833.0,68.06824,5992100.0,40.28827,261797.0,1.76021,195019.0,1.31122
141,2021-10-16,Brazil,BA,TOTAL,10,26967,357,1239650,26967,1239650,181.31435,8334.86631,0.02175,1210037.0,231036.0,2689354.0,18082.04416,10149300.0,68.23947,6066002.0,40.78515,261797.0,1.76021,216945.0,1.45864
142,2021-10-17,Brazil,BA,TOTAL,1,26968,243,1239893,26968,1239893,181.32108,8336.50013,0.02175,1210037.0,231036.0,2689354.0,18082.04416,10155236.0,68.27938,6077543.0,40.86275,261797.0,1.76021,218556.0,1.46948
142,2021-10-18,Brazil,BA,TOTAL,8,26976,378,1240271,26976,1240271,181.37487,8339.04164,0.02175,1210037.0,231036.0,2689354.0,18082.04416,10158049.0,68.29829,6111715.0,41.09251,261797.0,1.76021,224727.0,1.51097
142,2021-10-19,Brazil,BA,TOTAL,10,26986,391,1240662,26986,1240662,181.4421,8341.67055,0.02175,1210037.0,231036.0,2689354.0,18082.04416,10178383.0,68.43501,6182220.0,41.56655,261797.0,1.76021,241507.0,1.62379
142,2021-10-20,Brazil,BA,TOTAL,6,26992,460,1241122,26992,1241122,181.48244,8344.76339,0.02175,1210037.0,231036.0,2689354.0,18082.04416,10188112.0,68.50042,6229215.0,41.88253,261797.0,1.76021,251919.0,1.69379
142,2021-10-21,Brazil,BA,TOTAL,9,27001,672,1241794,27001,1241794,181.54296,8349.28163,0.02174,1210037.0,231036.0,2689354.0,18082.04416,10210557.0,68.65134,6313760.0,42.45097,261797.0,1.76021,265683.0,1.78634
142,2021-10-22,Brazil,BA,TOTAL,9,27010,498,1242292,27010,1242292,181.60347,8352.62996,0.02174,1212693.0,231036.0,2689354.0,18082.04416,10226447.0,68.75817,6376589.0,42.87341,261797.0,1.76021,279466.0,1.87901
142,2021-10-23,Brazil,BA,TOTAL,7,27017,529,1242821,27017,1242821,181.65053,8356.18673,0.02174,1212693.0,231036.0,2689354.0,18082.04416,10242340.0,68.86503,6401775.0,43.04274,261797.0,1.76021,285090.0,1.91682
143,2021-10-24,Brazil,BA,TOTAL,2,27019,184,1243005,27019,1243005,181.66398,8357.42386,0.02174,1212693.0,231036.0,2689354.0,18082.04416,10248858.0,68.90885,6479575.0,43.56584,261797.0,1.76021,309255.0,2.0793
143,2021-10-25,Brazil,BA,TOTAL,14,27033,188,1243193,27033,1243193,181.75811,8358.68789,0.02174,1212693.0,231036.0,2689354.0,18082.04416,10255926.0,68.95638,6516387.0,43.81335,261797.0,1.76021,317268.0,2.13317
143,2021-10-26,Brazil,BA,TOTAL,9,27042,448,1243641,27042,1243641,181.81862,8361.70005,0.02174,1214144.0,231036.0,2689354.0,18082.04416,10276328.0,69.09355,6573233.0,44.19555,261797.0,1.76021,328265.0,2.20711
143,2021-10-27,Brazil,BA,TOTAL,6,27048,482,1244123,27048,1244123,181.85896,8364.94081,0.02174,1214532.0,231036.0,2689354.0,18082.04416,10299318.0,69.24813,6658104.0,44.76619,261797.0,1.76021,348457.0,2.34287
143,2021-10-28,Brazil,BA,TOTAL,13,27061,662,1244785,27061,1244785,181.94637,8369.39181,0.02174,1214532.0,231036.0,2689354.0,18082.04416,10324712.0,69.41886,6736040.0,45.2902,261797.0,1.76021,363125.0,2.44149
143,2021-10-29,Brazil,BA,TOTAL,9,27070,652,1245437,27070,1245437,182.00688,8373.77557,0.02174,1215481.0,231036.0,2689354.0,18082.04416,10367773.0,69.70839,6848188.0,46.04423,261797.0,1.76021,397524.0,2.67278
143,2021-10-30,Brazil,BA,TOTAL,6,27076,627,1246064,27076,1246064,182.04722,8377.99125,0.02173,1215481.0,231036.0,2689354.0,18082.04416,10397399.0,69.90758,6894090.0,46.35286,261797.0,1.76021,405386.0,2.72564
144,2021-10-31,Brazil,BA,TOTAL,1,27077,232,1246296,27077,1246296,182.05395,8379.55111,0.02173,1215481.0,231036.0,2689354.0,18082.04416,10398941.0,69.91795,6904881.0,46.42541,261797.0,1.76021,406996.0,2.73646
144,2021-11-01,Brazil,BA,TOTAL,3,27080,143,1246439,27080,1246439,182.07412,8380.51258,0.02173,1215481.0,231036.0,2689354.0,18082.04416,10399264.0,69.92012,6911197.0,46.46788,261797.0,1.76021,408262.0,2.74498
144,2021-11-02,Brazil,BA,TOTAL,4,27084,197,1246636,27084,1246636,182.10101,8381.83713,0.02173,1217114.0,231036.0,2689354.0,18082.04416,10400868.0,69.9309,6915215.0,46.49489,261797.0,1.76021,409267.0,2.75173
144,2021-11-03,Brazil,BA,TOTAL,7,27091,92,1246728,27091,1246728,182.14808,8382.45569,0.02173,1217114.0,231036.0,2689354.0,18082.04416,10400868.0,69.9309,6943269.0,46.68351,261797.0,1.76021,422535.0,2.84094
144,2021-11-04,Brazil,BA,TOTAL,10,27101,616,1247344,27101,1247344,182.21531,8386.59741,0.02173,1217114.0,231036.0,2689354.0,18082.04416,10442319.0,70.2096,7013547.0,47.15603,261797.0,1.76021,443607.0,2.98262
144,2021-11-05,Brazil,BA,TOTAL,14,27115,607,1247951,27115,1247951,182.30944,8390.67861,0.02173,1217114.0,231036.0,2689354.0,18082.04416,10462930.0,70.34818,7085818.0,47.64195,261797.0,1.76021,456362.0,3.06838
144,2021-11-06,Brazil,BA,TOTAL,2,27117,599,1248550,27117,1248550,182.32289,8394.70603,0.02172,1217114.0,231036.0,2689354.0,18082.04416,10475359.0,70.43175,7157886.0,48.12651,261797.0,1.76021,478174.0,3.21503
145,2021-11-07,Brazil,BA,TOTAL,2,27119,305,1248855,27119,1248855,182.33634,8396.75671,0.02172,1217114.0,231036.0,2689354.0,18082.04416,10477979.0,70.44936,7159540.0,48.13763,261797.0,1.76021,479015.0,3.22069
145,2021-11-08,Brazil,BA,TOTAL,8,27127,245,1249100,27127,1249100,182.39012,8398.40399,0.02172,1217114.0,231036.0,2689354.0,18082.04416,10487297.0,70.51201,7204161.0,48.43764,261797.0,1.76021,492654.0,3.31239
145,2021-11-09,Brazil,BA,TOTAL,9,27136,513,1249613,27136,1249613,182.45064,8401.85318,0.02172,1217114.0,231036.0,2689354.0,18082.04416,10504519.0,70.62781,7253804.0,48.77142,261797.0,1.76021,502406.0,3.37796
145,2021-11-10,Brazil,BA,TOTAL,14,27150,516,1250129,27150,1250129,182.54477,8405.32253,0.02172,1217114.0,231036.0,2689354.0,18082.04416,10520359.0,70.73431,7309958.0,49.14897,261797.0,1.76021,516059.0,3.46976
145,2021-11-11,Brazil,BA,TOTAL,5,27155,485,1250614,27155,1250614,182.57838,8408.58346,0.02171,1217114.0,231036.0,2689354.0,18082.04416,10580040.0,71.13558,7463774.0,50.18316,261797.0,1.76021,560336.0,3.76746
145,2021-11-12,Brazil,BA,TOTAL,6,27161,712,1251326,27161,1251326,182.61873,8413.37064,0.02171,1217114.0,231036.0,2689354.0,18082.04416,10618150.0,71.39181,7534974.0,50.66188,261797.0,1.76021,582586.0,3.91705
145,2021-11-13,Brazil,BA,TOTAL,10,27171,540,1251866,27171,1251866,182.68596,8417.00137,0.0217,1217114.0,231036.0,2689354.0,18082.04416,10621719.0,71.41581,7553708.0,50.78784,261797.0,1.76021,589312.0,3.96228
146,2021-11-14,Brazil,BA,TOTAL,3,27174,333,1252199,27174,1252199,182.70613,8419.24031,0.0217,1217114.0,231036.0,2689354.0,18082.04416,10628552.0,71.46175,7589139.0,51.02606,261797.0,1.76021,604646.0,4.06538
146,2021-11-15,Brazil,BA,TOTAL,3,27177,146,1252345,27177,1252345,182.7263,8420.22195,0.0217,1217114.0,231036.0,2689354.0,18082.04416,10630643.0,71.47581,7598024.0,51.0858,261797.0,1.76021,609087.0,4.09524
